index,comment,label,predict
4304,"tuyệt vời và thật hạnh phúc khi bi giờ cũng đã có bộ phim cgđthq rồi v sẽ tiếp tục ủng hộ tiki nhen
",1,0
15028,"mới nhận hàng chiều nay mình tét ngày thấy cũng được nhưng mà nói chung không chê được hẵn những vết thâm sau mụn nhiều lắm có điều bên ngoài em này nhỏ gọn nhìn đáng yêu lắm tiện cho vào túi có điều hơi ướt ướt không biết nó vậy rồi hay là do nóng quá nên em nó chảy mồ hôi nữa hi
",1,0
6529,"bỏ sim vào dùng được luôn không biết có đủ 12 tháng không
",0,1
15086,"mình dùng 1 lần bị dị ứng nổi mẩn đỏ chi chít mặtsợ quá
",0,1
13274,"hình như không phải 50 miếng hay sao í vì mình thấy hơi ít
",0,1
5775,"không như mong đợivải mỏng
",0,1
9584,"""""Sài Samsung có lợi thế:đi tới đâu củng ít bị để ý,không mang tiếng sang chảnh,khó mua đi bán lại,nên sài bền(bền sài)..và ít khi bị cướp giật vì bọn cướp giật chỉ nhòm ngó và nhận biết đc Iphone thôi,mặc dù mới mua con S7 xách tay Mĩ..vô công ty đồng nghiệp thấy người thì không quan tâm,người thì hỏi cho có(sài máy gì ngộ vậy)..vừa giận tím mặt vừa chảnh lên...mầy làm gì biết...cùi bắp,trong khi cùng một nữ đồng nghiệp trước đó mới mua cái Iphone,nhiều người nhận biết ngay(cha Iphone luôn,6 hay 6s vậy em?) và tui thầm cười trong bụng coi chừng bị cướp giật rồi khóc nhe....""""
",0,1
15884,"chất lượng sản phẩm tạm được gối mềm hơi cũ
",1,0
14514,"cắm vào mà không thấy phun sương
",0,1
13322,"mẫu mã thì ok nhưng chất lượng không ổn lắm chỉ giữ nhiệt được tốt trong khoảng 30 45 phút
",1,0
1147,"rong biển của shop ngon quá mua mới 2 ngày mà đã ăn hết 4 hộp rồi
",0,1
10190,"sản phẩm chính hãng chất lượng tốt đóng gói cẩn thận giao hàng nhanh gọn nhược điểm tai nghe to quá không phù hợp với người việt nghe hay bị đau tai chất lượng thì khỏi bàn good giá giảm khá xâu không như những trang mạng khác bán đầu dê treo thịt chó
",1,0
10375,"mình chưa cần biết chất lượng như thế nào nhưng cách chủ shop support với khách quad là thiếu lịch sự luôn ăn nói cộc lốc trống không
",1,0
8023,"lỗi do winphone ít phần mềm nghịch ngợm vui vẻ nhìn sang androi và ios vẫn thấy gato về pokemon go bigo live azar
",1,0
4747,"thức ăn quá ít về số lượng và chất lượng sàn nhà rất trơn
",1,0
2459,"dây cứng quá không đeo vừa tay
",0,1
10269,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm kém
",1,0
11413,"bao bì không kín gì cả mới mua về là kiến vào được luôn vỏ hạt thì bị bọc ra không còn nguyên vẹn
",0,1
704,"giao hàng 2 lần đểu giao không đúng size 2 bé size khác nhau mà cứ giao cùng 1 size rất bực mình
",0,1
14053,"bị móp shop ơi
",1,0
11384,"mùi nồng thơm khoảng 4 5 tiếng là hết
",0,1
12433,"mình dùng được 2 lần rồi xài cũng ok đắp xong thấy da thoáng và mịn hơn chưa thấy công dụng đẩy mụn như quảng cáo split khuyết điểm mặt nạ khó rửa trôi mặc dù mình rửa lại bằng nước ấm nhưng mặt vẫn dính lại màu xanh nhẹ
",0,1
7822,"mỏng và bé quá ad
",0,1
15723,"nhìn chung thì tạm được thôi mình mua 4 cái nhưng trong đó có 1 cái không lên đèn nhờ shop nghiên cứu lại
",0,1
6067,"đưa nhầm size to giày hơi cứng
",1,0
5659,"khẩu vị của mình thì hơi nhạt và thiếu cây
",0,1
9338,"giao hàng không đúng màu
",0,1
5528,"cũng đẹpma so với mẫu năm ngoái thì hơi đắt
",0,1
33,"shop giao hàng kh giống màu
",1,0
13558,"mình mua mặt nạ ngủ shop giáo mặt nạ môi pó tay
",1,0
1297,"lẽ ra cho 5 nhưng mà quần có 10c thì lại trùng màu và nhầm số nên 1 nhé split chất lượng tốt n thái độ nc với khách m không thích
",1,0
7078,"không đúng hàng giao bán
",0,1
1408,"nhận xong thì khuyến mãi nhưng mà lần này nhiều khô gà hơn khuyến mãi kkkkk
",0,1
4836,"sam sung bất wifi thì vô đối rồi
",0,1
14590,"đặt kiểu này đua kiểu khác trong khi đó mình là ủng hộ dhop thường xuyên luôn đã vậy mà đơn hàng khác của mình còn đóng thiếu hàng quá dữ bik cuối năm bận rộn nhưng buôn bán phải làm cho khách tin tưởng chú làm như vậy riết không còn đơn hàng nào nữa luôn thất vọng về shop quà
",0,1
10687,"không có ví nam trong hộp lại kèm hai dây sạc hai tai nghe và hai cục pin
",0,1
5751,"note lại với shop là gói kĩ thì hên quá là phấn kh bị gì nhưng em đặt 2 bảng khác nhau 1 và 2 mà shop nhầm thành 2 bảng 1 em đặt chung với bạn nên nó ok kh sao chứ em mà đặt 1 mình là 2 bảng cùng màu kh biết xài sao cho hết shop đồng ý hoàn tiền và đổi trả nhưng em thấy trả lại khá rắc rối nên th
",0,1
10832,"cũng không lì jnhưg mềm môivà sơn mới mở ra thì đã bị lỗi vì có 1 vết khất
",0,1
7497,"nước lau giày cực sạch nhưng khi vận chuyển bị chảy ra 1 tí tẹo 3
",0,1
10623,"shop oichưa gì đã bị nước vàoshop cho xin địa chỉ đến bảo hành
",0,1
2299,"đóng gói hàng cẩn thận sản phẩm ít bọt rửa xong thấy da khô căng nên dùng thêm với xịt khoáng để dưỡng ẩm
",1,0
13225,"máy lắp lên đẹp lắm mỗi tội là không ra gì
",1,0
14238,"tôi không thể mua hàng tiếp theo
",0,1
3059,"yêu cầu hàng bed gái mà lại giao hàng bé trai
",0,1
2390,"cổ áo nhỏ quá trời vai cũng được split không thích cái cổ áo gì hết cái có rất rất rất nhỏ luôn ý
",1,0
6558,"thiết kế đẹp nhỏ gọn tuy nhiên chất lượng chưa cao nghe bị rè tôi rất muốn bảo hành nhưng hết hạn mất rồi
",1,0
9124,"ít tôm và ít dẻo 60 đăng ký gói dịch vụ giao hàng nhanh 8 8 dag ký mua 13 8 mới nhận được hàngk được hài lòng cách ship hàg của shop
",1,0
7628,"chụp ảnh đường phố tiện mà nhỏ gọn lấy nét nhanh nhiều công nghệ đâu kém gì sony body cũng retro như fuji sensor crop 2x ngoài khoản không được dò mỏng thì còn lại tốt mà đang tìm olympus chuyển qua xài thử
",0,1
5880,"tuy giao hàng thiếu nhưng bên shop giải quyết thoả đáng
",0,1
9723,"hàng nhận về đúng như trên thông tin sp
",0,1
4914,"thời gian giao hàng rất nhanh chất lượng sản phẩm khá ổn đắp lên mặt không thấy bị dị ứng gì hết đủ 50 mask không thiếu cái nào và mĩ cũng được nhiều loại
",0,1
12587,"không ngon như mong muốn
",0,1
14520,"sạc nhanh không bị nóng như cái cũ sạc s7e 1h30p đầy hàng ngon
",0,1
15121,"thật sự nhu cầu sử dụng của mỗi người 1 khác người thì đam mê công nghệ người thích phô trương mà kinh tế thì không có khả năng
",0,1
7476,"giao thiếu hàng cho em ạ t
",0,1
8251,"kệ không đánh số không biết ghép
",0,1
8360,"sách rất đáng đồng tiền bát gạo đẹp từ chất lượng tới nội dung nhưng tôi phê bình nghiêm khắc việc giao hàng hết sức chậm trễ luôn trễ hẹn mong tiki cố gắng khắc phục
",1,0
11482,"mua 4 cái kỉ có thước ngắm shop đã liên hệ để gửi thước ngắm nhưng chưa nhận được chất lượng sản phẩm tốt
",0,1
744,"đã được đổi sản phẩm khác dùng ok nhân viên bán hàng nhiệt tình
",1,0
7144,"máy kiểm tra còn chống nước nhưng không dám thử haha
",0,1
15243,"sản phẩm sao dùng lần 2 lại không ăn chỉ vậy shop
",0,1
15624,"thời gian giao hàng rất nhanh tuy nhiên túi hơi nát nhưng không sao đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt
",1,0
11474,"chọn sz l mà shop gửi xin lỗi
",0,1
5766,"hộp đựng sản phẩm bị nát
",0,1
15271,"hình dáng ổn nhưng mùi cao su nhiềuhàng china có thể độc hại
",1,0
2876,"lưỡi quá mềm bồng sơn dùng tay bẻ nhẽ đã oãi
",1,0
7747,"mình nhận được sách rồi nói chung mới nhưng quyển luật hình sự phần gáy kéo dính đầy gáy phải gỡ ra từng tí một còn lại sách ok
",0,1
6348,"đóng gói sản phẩm đẹp và chắc
",1,0
3447,"hỏi shop có hủ không shop nói có và cho mình 1 cái bịch túi zip to chà bá
",0,1
15889,"thời gian giao hàng nhanh nhưng shop không gửi màu trắng như hóa đơn mua split
",0,1
9443,"giá cả chấp nhận được chất lượng sản phẩm tạm được thời gian giao hàng rất nhanh
",1,0
15497,"đóng gói vận chuyển không ổn bị móp vỏ split
",1,0
14959,"không có bảo hành gửi kèm hướng dẫn thì của sản phẩm khác đóng gói chắc chắn quá mức
",0,1
3077,"đã nói shop là đổi màu đỏ thành vàng mà nhận hàng vẫn là màu đỏ
",0,1
11086,"giày bé hơn bình thường 1 size
",0,1
1443,"đang chạy rom của p04d đây thấy khá mượt hỗ trợ đủ 11gb bộ nhớ trong
",0,1
4519,"sản phẩm bị cắt mác
",0,1
6632,"quần hơi nhỏ đũng cao nếu bé đóng bỉm sẽ không vừa
",1,0
2168,"balo nhỏ tí à chắc được 4 bộ là chật rồi nhìn còn xấu xaauss haizz
",0,1
14792,"dép trong hình thì đẹp ngoài không đẹp lắm
",1,0
875,"dùng cá nhân 100ea nhiều quá
",0,1
11963,"thí shop sent me a wrong option case i bought 5 iphone 6 cases and i received 3 iphone 7 plus case what can i do with a wrong case
",1,0
10316,"hơi khô và cứng
",1,0
5369,"tạm được tiền nào của ấy
",0,1
6877,"mua 20 miếng mask nhiều loại khác nhau nhưng không bị gói nhầm hàng như những shop khác làm việc có tâm ạ đã mua nhiều lần và lần nào cũng ưng ý
",0,1
9368,"mua 3 cái giao 2 cái cùng loại như hình 1 cái màu kem là loại khác dài hơn nhưng vẫn đẹp nên không trừ
",0,1
10850,"bé 9kg nhưng cao nên mình chọn size 11 12kg rất vừa vải không quá mỏng không quá dày hợp với tiết trời thu như mấy hôm nay rất đáng tiền
",0,1
1508,"chuyển hàng quá lâu đợi mãi mới nhận được chất lượng hàng thì ok
",1,0
2715,"tôi bị mê thiết kế của dòng suhd quá chài mỏng mịn đẹp từ mọi góc nhìn lại còn thiết kế tràn cạnh nữa cảm giác không gian hình ảnh nó bất tận không bị giới hạn luôn này
",0,1
3617,"sp giống trong hình
",0,1
1024,"dù còn dùng được nhưngbộ phát cũ và bị xước khá nhiều split cũng bị hỏng nút nguồn nữa split thêm vào đó là tiền ship khá đắt nữa split và giao cáp kết nối cũng hỏng rồi split chưa hài lòng lắm về sản phẩm split mong shop có thể cải thiện split
",1,0
3295,"sản phẩm như mong đợi
",0,1
6611,"chụp bằng phần mềm này nước ảnh trong và tươi hơn cam của iphone nhưng có độ trễ chụp vật thể chuyển động sẽ bị nhòe không có chức năng làm mịn ảnh dùng phần mềm microsoft selfie thích hơn
",1,0
12279,"m quên không nt shop lấy nữ sao shop không hỏi mà giáo đồng hồ nam giờ m đeo sao được
",0,1
3669,"còn em y hệt con nàynghe bass mạnh không rè cũng mừng
",0,1
4288,"con lăn chưa dùng đã bị bông lớp lót tay cầm split chồng đi công tác nên giờ mới khui ra xem được lúc đóng gói cũng không đẹp và kĩ nữa split
",1,0
14597,"thiết kế thì không có gì thay đổi nhưng cái vỏ nhôm trên htc thật tuyệt hơn tất cả hãng còn lại nó cứng và bền hơn nhiều iphone samsung smartphone trung quốc nhiều
",0,1
11396,"không có phiếu bảo hành hả shop với em thấy chạy được 4 kim thôi ạ
",0,1
11133,"authh sơn quét mã được
",0,1
5375,"đẹp nhưng giao không đúng màu mình chọn chọn nâu gởi hồng nên không hài lòng lắm
",1,0
398,"giá rẻ nhưng tinh dầu loãng nắp lọ không thuận tiện
",1,0
13257,"đóng gói sản phẩm rất đẹp và chắc chắn nhưng sau khi xịt lỡ gãi 1 cái là thấy nguyên đường không đều màu với lại đọng mấy đốm trắng trắng ở lỗ chân lông nhìn rất không tự nhiên chỉ định mua xài thử thôi với lại tiền nào của đó giá như v cũng không đòi hỏi cao được
",0,1
3101,"balo bé tạm được tiền ship còn mã hơn tiền đồ
",1,0
14980,"hàng kém chất lượng không bao giờ mua lần 2 thật sai lầm ai có ý định mua dưng ngay split
",0,1
10377,"tác phẩm rất hay
",0,1
9902,"""""Pin máy được nhà Sx rất kỳ vọng , là ưu điểm mạnh của máy, bác thử xem lại cấu hình như wifi, 3G, độ sáng màn hình, Gps, các tính năng dùng Senser xem đã hợp lý chưa, máy có nhiều chức năng mới lạ, bác làm quen dần, ae dùng JMP thường càng dùng càng hiểu và thấy nhiều cái hay, cái tỷ mỉ mà người nhật họ đưa vào, khi đã hiểu rùi sẽ làm chủ dc ""em ý"" khi đó sẽ thấy ""iu JMP"" thui a, thường ae chơi JMP hay nói vậy, không biết thích ""em"" từ khi nào , như càng dùng càng thấy thân quen , tiện lợi""""
",0,1
12633,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh nhưg sản phẩm không đúng theo như miêu tả đặt màu đen mà giao màu trắng là sao
",1,0
15825,"giao hàng nhanhchất lượng mẫu mã như giới thiệu
",0,1
2692,"máy rất dở lúc máy thì kêu rất to nói chung là dol làm
",0,1
2664,"chiều dài vừa chiều rộng quá rộng
",1,0
10260,"shiper dê quá hàng đẹp mùi thơm
",1,0
4121,"thời gian giao hàng rất nhanh
",1,0
15508,"dây đồng hồ bong tróc sơn hết split
",0,1
8817,"thời gian giao hàng rất nhanh đóng gói sơ sài quá mình nhận hàng hộp sữa bị móp mất một bên như này
",0,1
5790,"chất lượng cực kém vải thì mỏng màu sắc thì không như miêu tả đen mà nhận xám logo áo in ép nhiệt bị quá tay chỗ in logo bị cháy xém và nhăn đường chỉ chưa mặc đã sút rồi nói chung là không có lần sau
",0,1
3467,"mùi bột nêm ăn lợ hơi đau bụng rẻ thì không chất lượng rồi
",1,0
11465,"chất lượng sản phẩm rất kémđường chỉ máy cẩu thảk đáng tiền
",0,1
1347,"tôi mua 2 đôi không chọn màu vàng nhưng nhận hàng lại có đôi màu vàng
",0,1
9542,"hàng không đẹp mjeng lót dày không dán keo nên cứ rót ra khi mang vào hoặc tháo giày ra
",0,1
3024,"giống xiaomi 96.69%.MÀ% cục 10000 MỚI của xiaomi ngon hơn giá rẻ hơn nữa nữa
",1,0
14263,"giày rất thô không đẹp
",1,0
8696,"gần như hình
",1,0
2517,"thấy trên hình ghi tặng 1 bút lông dầu mà không có
",0,1
11759,"như thời ware tàu đẹp long lanh thời đầu vài tháng hoặc năm sau mới biết chất lượng
",1,0
5963,"ipad kết nối ngon với cái loa này bạn tôi xài rồi cái loa này chỉ để nghe thôi không mic không nút volume không lỗ 35 gì đâu vậy nên mới rẻ mà nghe tốt
",0,1
14347,"sử dụng 1 tuần rồi mụn vẫn chưa xẹp
",0,1
11379,"màu 8 nhiều dưỡng hơn dòng cũ chất son vẫn mịn mướt lên đâm từ lần quệt đầu dễ tán dễ đánh đánh nhạt sẽ có base hồng đánh đậm ra màu đỏ lạnh sáng mặt trắng răng có vẻ giống ruby woo đùa thôi mình không có màu ấy để so sánh split màu 5 g9skin bia 9 3ce 909 khá giống nhau
",0,1
14401,"2 đôi màu trắng 36trong khi đặt 1 đôi 36 1 đôi 38
",0,1
15316,"mình mới đặt tối thứ 6 hôm qua mà sáng nay tiki đã giao đến rồi giao hàng rất nhanhkhông biết có phải vì quá gấp hay không mà hộp đóng gói rất xuề xoà không cẩn thận hộp bị móp méo rất mất thẩm mĩ split album có thiết kế đẹp hay vỏ bìa rất dễ trầy
",1,0
3822,"áo đẹp nhưng mà không đồng màu cỡ vì tôi có 2 bé sinh đôi muốn lấy 2 cái ý nhau tôi đăng ký thế mà
",0,1
3795,"bt
",1,0
8814,"giày mới chưa đi đã sứt món rồi đúng là tiền nào của lấy
",1,0
14936,"hàng thất lạc không nhận được sản phẩm shop nhé buồn vận chuyển
",0,1
10134,"đã nhận được hàng nhưng chưa dùng thử ah mình mua 2 lần thì 1 lần kit ghi tiếng anh lần này của shop toàn tiếng hàn không bít là saohi dùng thử xem sao ab
",0,1
15530,"mới đầu sử dụng thì rất tốt được 1 tháng thì đơ mẹ nó màn hình
",1,0
4676,"hàng như xử dụng rồi cẩn thận nha mấy bạn ơi
",1,0
15759,"chất không thích lắm
",1,0
5044,"bị trầy
",0,1
8108,"quạt nhỏdễ thươngphù hợp để bàn làm việccócái là hơi yếu
",0,1
15483,"cánh quạt bị hư quạt tí là xúc cánh
",0,1
15266,"mình đặt mua tất cả của shop là 8 loại sản phẩm riêng nhẫn bông tai mình mua 2 cặp dây chuyền 1tất cả đều được shop đề bạc 925 khi nhận về thì nhẫn xi dây chuyền inox quá bức xúc nhắn tin shop không rep đáng ra đánh giá toàn 1 nhưng vì chất lượng ốp ok nên mình vẫn vote ốp 5 trang sức 1
",0,1
13028,"đẹp thì có depk biết có bị rỉ không
",1,0
7238,"quá xịn quá đẳng cấp
",0,1
2470,"chất kem mỏng mịn nhẹ mặt m đánh cả chiều không thấy xg tông nh mặt m không trắng mà dùng 52 vẫn thấy hơi tối mặt có lẽ do chất kem mỏng nên không lên tông mấy chị em nào thích sáng dù đã không trắng nên lấy tông 51 nha
",0,1
12488,"không biết nói gì hơn
",0,1
10304,"tốt nhưng rế rách
",1,0
5496,"đồng hồ đẹp nhưng dây da rất tệ ảnh như hình
",1,0
3717,"trên cả sự mong đợi
",0,1
367,"tất quá xầu
",1,0
10467,"tỏi ớt không ngonlá chanh cũng được nhưng nhiều vụn
",0,1
7637,"hàng không như được mong muốn quá mỏng manh đóng gói sản phẩm rất đẹp và chắc chắn
",1,0
12579,"sản phẩm phù hợp với hiện trạng da của tôi cải thiện tình trạng mụn và dầu
",1,0
3375,"hàng thì có đẹp nhưng hiệu thì không phải fngeen giao hàng hiệu khác mohdne automatic
",0,1
1670,"giống hình sản phẩm với giá tiền vẫn đắt
",1,0
2320,"đảo hàng thiếu chưa bổ sung cho dù đã chát với shop nhiều lần
",0,1
3495,"không hài lòng về sp đặt size 37 giao size 36
",0,1
8893,"sản phẩm bị vô nước
",0,1
11679,"đồng hồ dỏm hết pin mình muốn trả lại sp
",0,1
6086,"mở hết âm lượng mà vẫn nghe nhỏ xíu
",0,1
13720,"không bạn ạ ngày xưa hay bị chập chờn vì chưa lên được quốc tế bây giờ dùng thậm chí sống còn tốt hơn 1 số dòng máy ở nhà
",0,1
1275,"ngọt quá ăn kỉ giống giống đường diêm í cũng tạm được
",0,1
4977,"mình vừa cắn lên xay thịt đã luộc qua và cắt nhỏ cái máy có mùi khét và hỏng luôn trong vòng 1 khi sử dụng
",0,1
7821,"đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vờigiao nhầm vị bạc hà sáng vị nhỏ không thích
",1,0
740,"sản phẩm dùng thử bị kích ứng gây mẩn đỏ da
",1,0
2527,"màu đẹppin mới dùng mà nhanh hết không biết là pùn mới hay hỏng nữa
",0,1
14425,"hết sảy nhâm nhi cả ngày không chán
",0,1
5270,"chưa hài lòng với sản phẩm
",1,0
2218,"sản phẩm hơi nhăn
",1,0
10739,"đang hóng bình luận trái chiều của các ifancá nhân mình thấy nó đẹpthiết kế smartphone giờ học hỏi hay sao chép có chọn lọc cho nhauví dụ như iphone 6 lấy ý tưởng của htc one m7 camera one a9 giống với thiết kế của camera iphone 6thấy nó đẹp cấu hình ổn ram 4g mà adroid 60 của samsung chạy mượt
",0,1
1434,"mở khóa nhanh như điện vậy
",0,1
12243,"đóng gói sản phẩm rất đẹp và chắc chắn hàng y ảnh 100%% mẫu mã đẹp cầm chắc tay nhỏ gọn mk thấy khá tiện sửa bài khi sử dụng sạc chậm nhah tụt pin không hài lòg
",1,0
3478,"hàng này mà chê thì tốt nhất nên kiểm tra lại vote shop 10 sao mà shopee không cho nên tạm thời 5 sao đã
",0,1
10032,"rửa sống rất là khô da cứ như là tẩy da mạnh lắm ý dù da của mình là da dầu nhé
",1,0
11711,"terrible seller service quality terrible seller service quality terrible seller service quality
",1,0
12926,"shop ơi sao mới nhận hàng hai ngày mà đồng hồ bị đứng kim và chạy chậm hơn giờ đúng chỉnh lại rồi vẫn chạy một thời gian là chậm hơn giờ chuẩn
",0,1
10943,"bạn qa nhớ mơi sư đừg mà bị nứt rồi
",0,1
11430,"phí giao hàng quá đắt
",0,1
1830,"sp không giống trong hình mk chọn size 43 mà như size 44 dài như vòi voi vậy shop nên xem lại
",0,1
4745,"""""đã sài thử cả hết các rom wm5 cingguler, wm6.o, wm6.1. nói chung là ổn không có gì phải suy nghĩ. máy cho đữa bạn mượn rồi các bạn thử up đi dễ ợt mà. có một điều quan trọng là wm6.o beta6 và wm6.1 thì không có java không cài được ứng dụng java còn wm6.o beta2 thì có java nhưng bị một số lỗi về icon cũng chả sao cả máy vần dùng ổn định thêm nhiều ứng dụng tốc độ nhanh, thêm nữa là nghe nhạc hay hơn ăn ít pin hơn""""
",0,1
6690,"sản phẩm không đúng theo hình và không đúng theo yêu cầu đặt bình cáo gửi hàng bình thấp split
",0,1
13079,"sony m4aqua dùng giật lag lắm bạn ạ
",1,0
10690,"dùng giống mặt nạ sủi cũg không thấy bị khô da sau khi rửa da ẩm mịn và có cảm giác sạch sâu nhưng lần đầu dùng thì thấy da mặt hơi rát lần sau thì không thấy nữa nchung chất lượng ổn
",0,1
6734,"chế độ lương như vậy thì khi nào nhà nước mới chống được tiêu cực
",0,1
14066,"sản phẩm thì nhìn đẹp nhưg đeo ngày đầu tiên đã thấy da bị ngứa cảm giác đeo tiếp chắc bị dị ứng
",0,1
7520,"sao giống nilông quá v bạn mình đốt nó bén lửa luôn ấy
",1,0
2636,"sim có hỗ trợ 4g thật không vậy sao mình chỉ có giờ++ thôi
",0,1
12022,"sạc được 1 lần ip7 hết pin mà lúc đó máy vẫn còn 12%%
",0,1
5998,"giao hàng chậm hàng ok đóng gói sản phẩm rất đẹp và chắc chắn lúc đặt hàng free phí chuyển đến khi nhận hàng phải trả thêm khoản ship
",1,0
7524,"nhìn dễ thương nhưng tưởng nó lớn ai dè nhỏ và thái độ phục vụ của chị nghe đt không tốt
",0,1
8131,"sách hay kiểu nhẹ nhàng
",0,1
5967,"vẫn đang xài z30 passport bb10 nhưng đa phần ứng dụng tải từ ch play về nên không lo
",0,1
8380,"chất lượng của meizu thì khỏi phải nói ai không biết cài chplay thì vào app store có sẵn trong máy rồi tải về là dùng được
",0,1
1374,"giá cả chấp nhận được mạng toàn nổi mạng em
",1,0
11210,"sản phẩm cũng tốt
",1,0
10388,"chỉ có thể là bphone 2 hóng chờ em quá hy vọng nhiều công nghệ nhất nữa làm rạng danh hơn cả bphone 1 cố lên các em
",0,1
2102,"sạc nóng củ lắm nhưng vẫn vào pin ngon không biết có sao không nữa
",0,1
7836,"giao hàng nhanh nhưng shop kiểm tra lại dùm đặt hàng là cỡ macbook 13 inch thông số túi 35x24x3 còn túi nhận được là 14 inch 37x25x3 như ảnh chụp đề nghị shop đổi lại vì mình sử dụng còn cho túi này vào túi khác đang có cùng ipad nhưng không nhét vừa chỉ vừa theo cỡ 13 inch
",0,1
11830,"không giống như hình
",0,1
7764,"bánh mặn quá
",0,1
134,"váy nhỏ sao với kích thước bé nhà mình 19kg đã chọn size lớn nhất nhưng vẫn hok vừa hic
",1,0
5714,"chất lượng giấy tốt tuy nhiên đóng gói ẩu giao đến báo giấy rách hết nên giấy bị bẩn
",0,1
4653,"mua màu xám lại giáo hồng
",0,1
3131,"chất lượng sản phẩm không tốt từ form dáng đến chất liệu tuy nhiên đóng gói sản phẩm rất đẹp và chắc chắn
",1,0
7028,"cấu hình mạnh nhưng sử dụng hay bị out chương trình
",0,1
14581,"không hợp ý cho làm nhà bán
",0,1
10714,"mình thấy với tầm tiền chỉ hơn 150k thì còn xiaomi repeater này không có đối thủ mình đã tét nó với 1 con buffalo 3 râu nhưng không hề thua kémvà nó cũng là 1 loại repeater thông minh kết nối điện thoại nên có nhiều cài hay nữa các bạn có thể xem thêm ở đây hướng dẫn sử dụng và cài đặt
",0,1
8749,"không ok lắm
",1,0
11107,"đồng hồ hồng chạy được
",0,1
10220,"rẻ tiền có khác châdt liệu tạm ổn hơi mỏng thô mà giống hình giao nhanh
",1,0
2392,"tiền nào của đó nói chung tạm đuợc mình không thjck cái mặt kính lồi phía trên ô ngày thiết kế nối dây đeo vào thân máy khá mỏng manh máy qá dày gây vướng khi mặc sơmi
",0,1
6867,"chất vải tạm được đường may xấu cúc giả không đính mà dán keo không chắc chắn
",0,1
15129,"hẹn giao thứ 2 nhưng trưa thứ 6 mới nhận dcthat vòng
",1,0
3540,"mình nói s6 s 6 egde xanh lục bảo người châu á rất chuộng
",0,1
12066,"sản phẩm ok giao hàng nhanh nhưng phục vụ kém
",1,0
1329,"giao nhầm mẫu mặc dù đã note
",0,1
4807,"giày bé hơn so với sz chuẩn
",1,0
14142,"cổ giày chân trái méo đi cọ vào cổ chân khá đauchất liệu khá cứng không được êm
",1,0
