index,comment,label,predict
3860,"dép chật bảo shop đổi mà khó khăn
",1,1
9993,"thời gian giao hàng rất nhanh split giày giả da đẹp giá rẻ
",0,0
14474,"không kết nối được hàng đểu vận chuyển nhanh
",1,1
10907,"với giá tiền này tôi chọn PC 40 triệu là được 1 case và 1 màn siêu khủng rồi
",1,0
2471,"hộp vỡ hếtcó một máy không sài được
",1,1
7695,"giao hàng nhanh hơn dự kiến
",0,0
9490,"giao chậm quá làm không lấy được xu
",0,1
11902,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh split xịt xong 1 đôi giày hết cmn 1 bình v đang đợi khô nên chưa có kết quả
",0,0
6605,"sp xấu chất lượng bt không nói đáng nói là muốn trả hàng shop không cho trả kêu quy định của shop là chỉ được đổi không được trả hàng và biến mất giữa không trung mặc xác khách hàng kêu gào làm ăn chụp giật ức chế shop nào cũng tn chả ai dám mua onl
",1,1
14343,"bán hàng fakeđã vậy giao hàng đã qua sử dụng mọi người nên cẩn thận khi giao dịch mua bán với những shop kém chất lượng như thế này không có lần thứ 2 rất không đáng tiền
",1,1
12699,"shop phục vụ rất kém lúc đặt hàng ghi chú là đặt hàng cho bé gái màu hồng rồi mà shop gửi cho đúng 1 cái hết mẫu thì có thể trao đổi lại với khách hàng chứ
",1,1
12421,"kết nhất khoản bắt wifi khỏe vào mạng nhanh của sì mát TV bên này
",0,0
8459,"cuốn sách dở cách hành văn lủng củng thất vọng khi nhận được sách mùi của sách giống như sách cũ trang sách rất mỏng
",1,1
1534,"chất lượng sản phẩm tuyệt vời đầu ty to
",0,0
7735,"đóng gói sản phẩm đẹp và chắc chắn chất lượng sản phẩm tuyệt vời thời gian giao hàng nhanh sẽ ủng hộ shop
",0,0
4105,"chất lượng sản phẩm rất kém chưa dùng đã hỏng
",1,1
3214,"hôm trước mua 1 cái rất hài lòng hôm nay mua thêm 2 cái vẫn thấy rất hài lòng giao hàng rất nhanh chỉ hơn 1 nhày là có hàng
",0,0
10266,"chất lượng sản phẩm rất kémban đầu quạt xài pin rất ok nhưng đến khi hết pin sạc thì mới biết quạt bị hư đầu sạc đã nhắn tin thương lượng đổi trả hàng nhưng shop không hồi âm
",1,1
14898,"gửi thiếu hàng nhắn tin không trả lờinhư lừa đảo
",1,1
3698,"đặt 2đôi mà 1đôi đã bị rách con vịt còn trầy nữa
",1,1
9799,"chất lượng không tốt 2 giầy đều bị lỗi không có ô zê thiếu khuy chất lượng sản phẩm kém
",1,1
14651,"thời gian giao hàng rất nhanh split chất lượng sản phẩm rất tốt đường may và khóa chắc chắn
",0,0
10722,"chất lượng sản phẩm rất kémgậy không chắc chắn sợ rơi đt
",1,1
13665,"đóng gói sản phẩm rất đẹp và chắc chắn giống như hình giá cả phù hợp cho svhs shop rất nhiệt tình và giao hàng nhanh chóng
",0,0
5707,"shop giao hàng nhanh dễ sợ split chất lượng thì yên tâm nên ủng hộ shop dài dài ạ
",0,0
5155,"không biết có phải nghệ 100%% konhung sau vài ngày sử dụng thì chứng viêm loét dạ dày tôi đã bớt ok
",0,1
11845,"giấy không được ướt như các loại khác mùi giấy hơi hăng hắc khó chịu cảm giác mùi hóa học í
",1,1
10217,"chất lượng chủ shop dễ thương phục vụ nhiệt tình
",0,0
9129,"không được tốt lắm dây đàn cái trùng cái căng chỉnh mãi không được không có capo cũng không có bao đàn shop phục vụ rất kém rất không đáng tiền
",1,1
4978,"sản phẩm không đúng giao hàng là sinh không thấy hàng khuyến mại nhé đã nói
",0,1
2122,"shop giao lộn đơn hàng mong shop bán đồ có tâm dùm
",1,0
4209,"thiếu tập và viết vô diện và máy ảnh
",1,1
9487,"nút xịt ấn hơi khó khi xịt được thì thường chảy nước chứ không thành dạng sương
",1,1
4925,"rất là ngon mọi người nên mua ăn
",0,0
13357,"shop chảnh chó làm ăn như cái quầnhoan tiên cung lâu cái gì cũng lâu
",1,1
15088,"đọc phần mở đầu thấy hay nhưng đến khi đọc sâu vào thì lại thấy lan man và khó hiểu
",1,1
3753,"hợp lí với giá tiềnđi rất ok
",0,0
6844,"tại sao hàng không nguyên seal mà bị dán lại vậy ạ shop rep tin nhắn quá lâu mình không hài lòng khi nhận phải thùng hàng đã bóc ra và dán lại như vậy
",1,1
4665,"để tiếp xúc không khí 1 giờ như hướng dẫn mà vẫn không có tí gòn nào chăn cực mỏng
",1,1
9301,"chất lượng sản phẩm rất kém shop không uy tín bảo có pin dự phòng đi kèm mà không có làm ăn vớ vẩn
",1,1
4787,"nhìn đểu nhưng tiền nào của đó
",1,1
720,"lúc nhận mũ bị rách hình ở dưới là đã khâu phần quai bên phải dáng mũ không giống hình
",1,1
12158,"đúng mẫu đúng size
",0,0
8408,"áo vải đẹp chất lượng tốt
",0,0
3651,"sản phẩm y hình chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh
",0,0
16032,"chất lượng sản phẩm tuyệt vời shop phục vụ kém thời gian giao hàng chậm
",1,0
12940,"chị ơi giờ bưu điện hoàn hàng về mất thêm phí thì chị tính như thế nào đây chị cứ lươn lẹo em mãi thế hay là tính ăn luôn tiền của em trả lời em 1 câu nhé thời gian giao hàng rất chậm shop phục vụ rất kém đóng gói sản phẩm rất kém chất lượng sản phẩm rất kém
",1,1
13661,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh split kiêm tra thấy là sim trả sau không chắc dùng được 12 tháng hay đang dùng bị cắt
",0,0
5623,"mình mua 2 combo 1 cho bé trai và 1 cho bé gái với 2 size khác nhau đã chọn lúc mua cụ thể rồi còn chat với shop nữa split shop gửi cho cả 6 áo bé trai đều size 1
",1,1
9881,"đóng gói sản phẩm rất đẹp và chắc chắn chất lượng thì chưa dùng nên chưa biết
",0,0
4923,"hàng xấu mong các bạn khác đừng ham rẻ và cũng đừng tin lời chủ shop nói
",1,1
426,"nếu bật chế độ full screen và lướt web đọc báo sẽ thấy khá khó chịu vì màu sắc không đều bật chế độ 3 phím ảo ở dưới sẽ thấy đỡ ám vàng vì không phải đọc nội dung dưới cùng
",1,1
9293,"cảm thấy bị lừa đảo
",1,1
13030,"nếu tốt thì mọi người hoan nghênh và chúc mừng
",1,0
14418,"lúc nào shop cũg ok hết ồ nhengiao hàg thì như tên lửabút thì xinh ơi là xinh nhưg hơi tiếc vì có vài mẫu hết hàghehesẽ ủg hộ tiếp
",0,0
14539,"sản phẩm so với giá tiền thì ok ạ
",0,0
4315,"sp b300 5 cánh 30 cm 3 tốc độ 47w đó là quảng cáo trong chi tiết nhưng khi nhận được hàng thì khác hoàn toàn quạt 3 cánh nhỏ 3 nút bấm tốc độ nhưng thực tế chỉ sử dụng được 2 nút và 1 tốc độ công xuất 33w thật thất vọng tôi đã mua 2 cây quạt đứng loại trung rất ok nhưng lần này thất vọn
",1,1
3208,"nội dung dài dòng không có nét nhấn đọc gây buồn ngủ đây là cuốn sách khiến mình hối hận nhất khi mua về cực kì nhàm chán
",1,1
13414,"hàng chưa tét nhưng yhấy ý hình là ok rồi mình sẽ ủng hộ tiếp
",0,0
15254,"chất lượng sản phẩm tuyệt vời cám ơn shop đã tặng thêm một món quà nhỏ xinh
",0,0
1493,"nắp của hộp lớn nhất bị nhiều trầy xước cảm giác như hàng bị lỗi nên không thoải mái lắm
",1,1
1870,"em nhận được hàng rồi khá ngon đóng gói chắc
",0,0
11361,"shop giao hàng thiếu không bù tiền giả
",1,1
13563,"đồ dễ vở dễ trầy xước mà đóng gói quá sơ xài nhận kính gương bị trầy xước hết rồi cường lực bị va đập độ đóng gói ẩu đã nứt 3 sao thôi
",0,1
12048,"đồng hồ bị hư dây đồng hồ thì không có khoen kính đặt 5 cái thì giao sai 2 cái1 cái bị xướt ib không trả lời thật bực mình
",1,1
9684,"lúc đầu chưa biết sử dụng thì hơi cứng vì mình kh dám bẻ sợ gãy nhưng ib cho shop thì mình bẻ được rồi cảm ơn shop chúc shop mua may bán đắt
",0,0
12870,"chất lượng sản phẩm tuyệt vời split hàng ngon
",0,0
8115,"mọi thứ thời đã bị sụp hết 2 chân rồi
",1,1
10671,"áo đẹp lông mượt
",0,0
12939,"giày đi êm chân đáng đồng tiền bát gạo
",0,0
14143,"thấm hút tốt form hơi nhỏlần sau sẽ chọn sz to hơn cho bé thoải mái
",0,0
7441,"đóng gói sản phẩm chắc chắn sản phẩm mới đẹp điểm trừ thái độ nhân viên giao hàng khồng được tốttóm lại giao hàng lần nầy rất là hách dịch
",0,0
13495,"mua lần 2 vẫn tốt chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh
",0,0
2154,"led sáng đẹp usb có led đẹp ok
",0,0
700,"đã nhận hàng và rất ưng các mẹ yên tâm mua cho con nhá chất vải dày mịn may cẩn thẩnmàu sắc đẹp giá rẻ và giao hàng nhanh sẽ tiếp tục ủng hộ shop
",0,0
14937,"giao hk đúng màu của hàng shop phục vụ kém
",1,1
2684,"đặt m giao l
",1,1
2348,"chất lượng sản phẩm tuyệt vời split đẹp lắm nha ship hơi cao
",0,0
8086,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền split đã nấu thử cháo nhừ ngon lắm
",0,0
9403,"chưa mở dùng thử không biết chất lượng sp sao nhưng đóng gói đẹpcẩn thậnnv giao hàng dễ thương
",0,0
12110,"sp không tệ nhưng không gửi hàng xi giầy1 sao tất split chờ giải quyết xem lại
",1,1
6223,"sản phẩm không thể chấp nhận vừa lòng như nước vừa có mùi rất kinh qua số
",1,1
7816,"phải định nghĩa như vậy thì đúng hơn
",1,1
8278,"đã được deal còn được tặng quàcảm ơn shop nhiều
",0,0
7018,"giao hàng chậm đặt 3màu mà giao 1màu trắng
",1,1
4467,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm này không tốt cho lắm
",0,0
196,"nói là tích điện nhưng sạc điện không vôtheo mình các bạn không nên mua sản phẩm này mua về tốn tiền mà không sử dụng đượcbán hàng không có tâm chất lượng sản phẩm rất kém
",1,1
2439,"đọc chứng minh thư thấy khách bảo nên đặt lên 1 size nghe theo ai rè shop lại giao lên 1 size bt đi 37 bh đi 39 luôn chán shop lắm giày 1 bên còn cũ hơn bên kia
",1,1
9578,"chất lượng qa tệ giầy giống như giấy thanh lý
",1,1
1323,"thời gian giao hàng rất nhanh split shop phục vụ rất tốt rất đáng tiền split đóng gói sản phẩm rất đẹp và chắc chắn split rất đáng tiền
",0,0
351,"mình rất hài lòng với thời gian giao hàng rất nhanh chuột cầm rất đã tay đầm và chắc tay nhưng đồng thời vì chuột đầm nên hơi nặng đó chuột còn mới nên cái nút ở chỗ ngón tay cái và nút giữa chuột khá cứng hơi khó nhấn kết nối với thiết bị tuyệt vời với 3 thiết bị cùng lúc rất đáng tiền mua
",0,0
13075,"mua cho xã xã khen quá trời
",0,0
11228,"đóng gói sản phẩm rất đẹp và chắc chắn kín đáo
",0,0
3105,"rẻ đẹp kpit chất lượng ra sao
",0,0
7231,"vải rất thíchđúng ý lắm
",0,0
12820,"chất lượng không tốt như giới thiệu
",1,1
14697,"chất lượng sản phẩm rất kém rất không đáng tiền
",1,1
5046,"thời gian giao hàng rất nhanh nhất
",0,0
10031,"khá ổn so với tầm giá sẽ ủng hộ shop các sp sau
",0,0
476,"cáp giao sai màu
",1,1
7484,"chỉnh ngày kiểu gì vậy shop
",0,1
6790,"sơn có mùi dầu hư ngửi mùi không thích tí nào biết vậy không mua rồi
",1,1
4672,"shop cho t hỏi hn t mới nhận hàng t hài lòng về chất lượng và muốn đặt thêm một chiếc nửa giá ship lại cao hơn trong khi vẫn địa chỉ củ
",0,0
3704,"phần lưu ý mình dặn shop cho mình 4 bịch hồng và 2 bịch xanh shop cho mình màu hồng hết luôn vậy
",0,1
708,"đặt size xin lỗi mà giao áo quá nhỏ giống như áo trẻ em muốn đổi lại mà shop nói hết size
",1,1
9148,"đóng gói sản phẩm rất kém không nổi 1 hộp tử tế
",1,1
10084,"sản phẩm xấu không giồng hình
",1,1
8282,"thời gian giao hàng nhanh split giày nhìn đẹp trẻ khỏe split chất liệu phù hợp với giá tiền
",0,0
13982,"chất lượng sản phẩm tuyệt vời như trong quản cáo
",0,0
6128,"váy đẹp nhưng mỗi váy mỗi loại vải hả shop nhưng dù sao m cũng ưng í chỉ có điều shop gửi mà 3 váy màu đen tối rồi chỉ có 1 váy sọc sáng thôi
",0,0
2288,"chất lượng sản phẩm tuyệt vời đep đ đóng gói sản phẩm rất đẹp và chắc chắn đẹp lắm nhưng không biết sai có kích ứng da không
",0,0
9341,"không có hộp adidas
",0,1
2629,"cực yêu
",0,0
11783,"mình vừa nhận hàng của shop nhưng lại không thấy miếng dán màn hình cường lực như đã mô tả bên trong chỉ có ốp lưng đã có sẵn của hãng mà thôi giờ mình phải làm sao
",1,1
11923,"giá loa tầm 34 trăm ngàn giảm còn 1 trăm thấy cũng tưỡng đồ xịn ai ngờ mua về thất vọng vô cùng không có dây cắm điện riêng cắm chung cổng usb bất tiện nhiều thứ lại bị rè mở volume to bể tiếng từa lưa đúng là tiền nào của nấy mốt không dám mua đồ công nghệ trên shopee nữa
",1,1
5135,"sim như mô tả 4gb đây xài thả ga luôn thanks shop đã đặt mua thêm 2 cái cho gđ
",0,0
3522,"giao hàng nhanhđóng gói cẩn thậnhàng xài tốt
",0,0
9380,"chất lượng sản phẩm tuyệt vời cám ơn sh
",0,0
1570,"""""Mình rất thích sản phẩm của Sony, laptop thi mình cũng chọn Sony Vaio, mình đã từng xài qua Sony Z, Z1, Z3. Mình xin có ý kiến như sau : * Tấc cả các model khác của Sony thì chất lượng về màu sắc, camera đều không bằng Sony Z3 hoặc Z5. Cho dù bạn có chọn các model mới ra sau này của Sony đi nữa thì màn hình bảo đảm không đẹp bằng Sony Z3 hoặc Z5 đâu, đơn giản vì model thuộc dòng Z là model cao cấp nhất của Sony, bên mãng laptop của Sony cũng vậy, dòng Z là đắt tiền nhất.""""
",0,1
2802,"càng lúc càng thích mediatek rồi
",0,0
3014,"mùi khác
",1,1
14878,"không trắng tí nào đóng gói ok
",0,0
357,"quá xịn
",0,0
3752,"hàng đẹp tốt split
",0,0
1650,"đóng gói cẩn thận và chắc chắn split giao hàng nhanh chóng split
",0,0
9726,"vừa nhận hàng mình khui ra thấy trên hộp móp méo khủng sản phẩm móp méo như đã bị khui trước rồi chân lightning cũ y như đã qua sử dụng cắm tai nghe và sạc vào thì chập chờn không ổn định cả sạc lẫn tai nghe không vừa lòng
",1,1
15682,"sản phẩm ok giao hàng nhanh
",0,0
19,"yếm vải đẹp nhưng ít mẫu đẹp
",0,0
5080,"giao dây mà không vừa với sản phẩm
",1,1
9147,"dây vô pin được một lúc lại hiện phụ kiện không hỗ trợ đánh giá 1 không biết sản phẩm bảo hành bao lâu
",1,1
6442,"chất lượng sản phẩm tuyệt vời
",0,0
3,""":(( Mình hơi thất vọng 1 chút vì mình đã kỳ vọng cuốn sách khá nhiều hi vọng nó sẽ nói về việc học tập của cách sinh viên trường Harvard ra sao những nỗ lực của họ như thế nào 4h sáng? tại sao họ lại phải thức dậy vào thời khắc đấy? sau đó là cả một câu chuyện ra sao. Cái mình thực sự cần ở đây là câu chuyện ẩn dấu trong đó để tự bản thân mỗi người cảm nhận và đi sâu vào lòng người hơn. Còn cuốn sách này chỉ đơn thuần là cuốn sách dạy kĩ năng mà hầu như sách nào cũng đã có. BUồn...""
",1,1
12656,"mình mua sản phẩm vì thấy giá rẻ bất ngờ tuy nhiên đúng là tiền nào của nấy nên mình không ưng ý lắm sản phẩm hay bị vón cục chải không thích tuy nhiên mình cũng thấy có chút hiệu quả khi mi chỉ dày thêm chứ không cong và dài ra như mình mong muốn
",1,1
1411,"chấ t lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh hải sản phẩm tốt
",0,0
5120,"luôn tin tưởng shop split giao hàng nhanh
",0,0
7767,"rất ngon giao hàng nhanh đóng gói kĩ bõ công thèm
",0,0
14679,"chất lượng sản phẩm rất kém split mới mua về thì thấy đẹp mà mang mới 4 bữa thì đế sau bị bung ra như vậy
",1,1
3887,"áo dày dặn đẹp phom áo to nhưng hơi ngắn tý
",0,0
3527,"hàng bị vỡ 1 chút nhưng vẫn dùng đượcthời gian đợi lâu qias
",1,0
8323,"đóng gói sản phẩm rất đẹp và chắc chắn mình có dùng kem tẩy lông này mua ở shop 1 lần rồi dùng siêu thích thích hơn so với kem veet mua ở guardian
",0,0
12172,"dùng được 2ngày gio máy chạy vuobg kim vào suốt đơ luôn
",1,1
6178,"mọi người nên ủng hộ shop nhiều nha vì thực sự thì shop rất uy tính và chất lượng ạ split luôn ủng hộ shop hihi split chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
",0,0
14790,"chất lượng sản phẩm tuyệt vời đồ rất đẹp vải dày mịn rất đáng tiền
",0,0
3344,"thoa lê mn mát lạnh luôn
",0,0
7708,"dễ thương quá
",0,0
13009,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời
",0,0
15425,"1 cái chảo trị giá 708k bẩn thỉu đen đúa như mới móc trong xó xỉnh nào ra vậy cầm trên tay mà chỉ muốn chửi thề với tiki thôi
",1,1
1035,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắncám ơn shop ạ
",0,0
14406,"chất lượng sản phẩm tuyệt vời hạt óc chó to đều
",0,0
2788,"đóng gói bao bì chắc chắnrất tốt
",0,0
5553,"đóng gói chắc chắn máy mới 90%% chạy ổn định
",0,0
15536,"khác mô tả khá nhiều hình 1 đằng giao hàng 1 nẻo
",1,1
12240,"chất lượng sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền
",1,1
10725,"đóng gói không được tốt lắm
",0,0
2357,"rất đẹp mềm mịn dày dặn 10 mua của shop nhiều lần lần này ưng nhất
",0,0
5042,"dùng tốt ok đóng gói đảm bảo
",0,0
12952,"shop gói hàng siêu cẩn thận giao hàng nhanhm mới đặt hqua mà hôm nay đã đến tay rồiđã check ạhàng chuẩn
",0,0
5015,"quá tệ nếu so sánh với chiếc đồng hồ fake trước đây tôi mua với giá 300k tương đương với cái tôi vừa nhận thì rất tệ và thua xa 3 kim nhỏ và 2 nút chỉ tượng trưng cho vui chất liệu nhựa rất nhẹ so với sở thích của tôi thời gian giao nhận so với thông tin trước khi đặt hàng chênh lệch nhân viên giao hàng dhl phục vụ không vui vẻ nói chúng tôi sai lầm khi mua sản phẩm lừa đảo này
",1,1
3474,"chất lượng sản phẩm tốt giao hàng rất nhanh giống hệt hình luôn ạ
",0,0
8262,"sim khuyến mãi tháng đầu nhg khi nhận lại phải nạp tiềnláo toét chất lượng sản phẩm rất kém
",1,1
9742,"đóng gói sản phẩm rất đẹp và chắc chắnhơi nhỏ
",0,0
11100,"miếng dán để lại 1 lớp dính dính trên bụng tôi khi dân cũng không thấy nóng lên hay dấu hiệu gì là đốt mỡ cả
",1,1
2069,"đóng gói hàng cẩn thận giao hàng nhanh tính thử xong mới đánh giá nhưng bận quá không thử được nào được làm sau nha thk shop
",0,0
9947,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng hơi lâu split
",0,0
8902,"chất lượng sản phẩm kém không giống trong ảnh
",1,1
5664,"thời gian giao hàng rất nhanh gặm nướu hơi cứng em bé chỉ cầm chơi chứ gặm thấy đau đầu
",0,0
12785,"hơi mỏng đường may không được chắc lắmtạm cho 5 sao
",0,1
9056,"shop rất nhiệt tình mua 6 sp ưng cả 6 sẽ tiếp tục ủng hộ shop thank shop
",0,0
9681,"chủ shop kute tặng quà thêm cho khách nữa thanks shop nhé ngàn sao split shop phục vụ rất tốt rất đáng tiền đặt đêm là sáng có hàng ship siêu nhanh
",0,0
2216,"hàng chuẩn đóng gói cẩn thậnrất ok chất lượng sản phẩm tuyệt vời
",0,0
1459,"chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh
",0,0
15186,"sản phẩm bền đẹp giá cả cạnh tranh
",0,0
6195,"bánh hết hạn sử dụng hỏi shop thì shop bảo theo người lấy trên lào cai không biết tiếng trung mình đã dịch thông qua google và trang web hãng horse được biết bánh chỉ có date 60 ngày tới tay mình đã quá hạn từ lâu còn nhiều loại bánh khác tương tự cận date còn ít hơn 1 tháng
",1,1
4093,"giày đẹp giống hình giao hàng nhanh
",0,0
12455,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh mượt tóc không bị bết mùi bưởi thơm nhẹ nên lưu hương không lâu
",0,0
13753,"chất lượng sản phẩm rất kém bắt sông 4g rất kém không ổn định
",1,1
10514,"""Mình rất háo hức chờ đợi để được đọc cuốn sách này vì thật sự đây là 1 kỹ năng rất cần thiết trong cuộc sống. Nhưng đáng thất vọng là từ ngữ trong sách quá buồn ngủ mình là người mê đọc sách mà phải cố gắng lắm mới ko bỏ dỡ nó nửa chừng. Nhưng nội dung thì cũng được, mình cũng học được 1 cài kỹ năng trong sách.  SPLIT Điểm trừ nữa là chất lượng giấy không tốt sách khá mỏng chỉ toàn lý thuyết ko có ví dụ sẽ khó khăn cho các bạn ko có đam mê đọc sách mà lỡ mua vì đọc nó rất chán.""
",1,1
10669,"vừa dùng hôm trc hôm sau vỏ sơn đã bị trầy bỏng hết phần trắng màu hơi đậm không hiểu hàng có phải chính hãng không bôi 2 hôm thấy nhanh trôi màu không ưng nên cho người khác rồi
",1,1
13144,"thời gian giao hàng nhanh split chưa dùng thử sp nên chưa biết chất lượng thế nào hi vọng là tốthihi split được tặng thêm bánh xà phòng mini có mùo thảo dược rất thơm
",0,0
425,"son fake đánh lên môi không bám
",1,1
2993,"hàng giả không dùng được
",1,1
8744,"chất son đẹp lên màu chuẩn xinh lắm luôn
",0,0
9630,"sơn màu lên đẹp dễ trôi
",0,0
15957,"phần giới thiệu ghi là xuất bản năm 2018 nhưng sách nhận được là năm 2008 và rất cũ gáy sách bị dơ
",1,1
11562,"chim ưng
",0,0
10466,"sp phù hợp giá tiền giao hàng chậm nhầm size 1 đôi split
",0,0
12798,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh8 split 5 shop phục vụ tốt
",0,0
2086,"đóng gói sản phẩm rất đẹp và chắc chắn split ưng ý vãi luôn trước mua trên này toàn thấy quảng cáo đúng size về mặc chật giờ mua của shop rất ok sẽ ủng hộ shop tiếp
",0,0
11740,"hy vọng mọi người có cái nhìn thấu đáo hơn trước khi mắc lỗi với lịch sử
",1,1
10590,"sữa rửa mặt có bề ngoài khác hoàn toàn mình không rõ nó là hàng thật hay giả
",1,1
9423,"đặt hàng từ ngày 2 1 tới giờ chưa giao quá thất vọng
",1,1
11364,"em cũng đang dùng 325 mãi không hư
",0,1
6196,"chất mềm mịn
",0,0
13882,"quần đẹp
",0,0
15545,"giày ok nhưng mà shop gửi nhầm mình size 38
",0,0
3492,"thời gian giao hàng rất nhanh split so với giá như vậy thì máy hút tạm được split còn thời gian sử dụng hi vọng được lâu
",0,0
6810,"hmmm đây là lần đầu tiên mình đánh giá chi tiết 1 cửa hàng chi nhánh hahabbq tây thạnh split độ đa dạng món ăn 8 10 split cách nêm 95 10 split bày trí 9 10 split phục vụ 10 10 nvien giữ xe cực có tâm split tolet 8 10 split sắp xếp quán 85 10 có máy hút khói split kết chắc chắn sẽ quay lại rất đáng đồng tiền
",0,0
9303,"hàng chuẩn đẹp
",0,0
11137,"không chạy được
",1,1
9253,"miếng dán khá dày khiến cảm ứng không nhạy ở rất nhiều vị trí trên màn hình nhất là cạnh bộ 2 bên lúc gõ bàn phiếm cứ phải nhấn đi nhấn lại 2 3 lần hoặc phải xóa gõ lại rất khó chịu buộc lòng phải tháo ra mới xài cảm ứng được
",1,1
6451,"hàng quá đẹp shop ship hàng nhanh rep ib nhiệt tình giá rẻ 1 nửa so với thị trường sẽ ủng hộ shop dài dài thanks shop nhiều nhaaaaa
",0,0
3379,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền cảm ơn dây cột tóc bé xinh shop tặng
",0,0
6492,"shop đóng gói đẹp và chắc chắn split có điều mình lựa loại cho bé trai mà shop chọn mẫu hường phấn quá split shop nhiệt tình nên vẫn oánh giá 5
",0,0
4101,"dép siêu xinh ạ nhận hàng hơi giật mình vì giống hệt trên ảnh chị chủ nhiệt tình lắm nếu không hết hàng chắc em để 6 hi
",0,0
3502,"không ngon lắm khô mềm và có mùi mình
",1,0
11047,"đồng hồ đẹp nhưng sao không có cái vòng tay vậy shop
",0,0
10638,"hix sạc hk dây iphone 4 có thể đổihk shop split chất lượng sản phẩm kém chất lượng sản phẩm kém
",1,1
13764,"chất lượng sản phẩm tạm được giao hàng hơi lâu máy yếu quá khói ít không thơm mấy
",1,1
14390,"sẹo với thâm bình thường che được hết không nhìn thấy vết gì luôn sẹo với thâm mầu đâm cũng chế được rất nhiều chỉ còn thấy mờ mờ mình có mấy cái sẹo ở chân bị bọ chó cắn mới thành sẹo nên thâm lắm bôi thấy chế tương đối rất đáng tiên shop phục vụ rất tốt
",0,0
8318,"vỏ khôg chắc chắn mấy màn hơi xước không có dán màn hình không đúng sạc còn lại ok
",0,0
8170,"chất lượng so với giá tiền là ok ưng lắm
",0,0
6227,"chất lượng sản phẩm tuyệt vời hàng rất đẹo ý hình chủ shop tư vấn nhiệt tình shop có tâm nhất từng gặp
",0,0
8348,"sản phẩm tốt hàng gói bị móp méo
",0,0
7897,"shop làm ăn gian dối đặt bàn là cầm tay thì giao bàn là để bàn nhắn tin hỏi mấy lần không trả lời làm mất uy tín của shopee
",0,1
13204,"cục sạc cute lạc lối mỗi tội nặng như cục gạch
",0,0
15800,"bán sp không xài đượcalo thì chỉ nhận được 1 cuộchuong dẫn sơ xài lúc sau gọi thêm máy chục lần thì chả nghe máyđúng là giao xong nhận tiền là hết trách nhiệmgiông như lừa đảo
",1,1
15776,"chất lượng sản phẩm tốt em bé rất thích xem phù hợp bé 2 3 tuổi
",0,0
339,"huhu mình không thích ăn kitkat tí nào quá là ngọt ấy cơ mà hình như kitkat mình được chỗ của nhật ăn có vẻ không ngọt như này cái kitkat này đặt hộ bạn nó cho 1 cái mà ngọt ăn không nổi còn to đùng chứ bé nhỏ gì đâu mình nghĩ nếu gảim độ ngọt thì ăn cũng ok tại bánh xốp hợp phủ socola mà
",1,1
12331,"thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn mùi thơm theo cảm nhận thì chất lượng sản phẩm chắc chắn là tuyệt vời
",0,0
13066,"hộp thiết kế ổn nhưng chất liệu giấy flashcard thì quá mỏng mực in không được đẹphình minh họa chưa ổn đơn điệu và một số không hợp với nghĩa của từ
",1,1
563,"đóng gói sản phẩm rất đẹp và chắc chắn cảm ơn shop nhiều nha
",0,0
3485,"hàng đẹp lắm ạ giống ảnh khoảng 90%% thôi nhưng giá vậy là ok rồi chúc shop buôn may bán đắt ạ
",0,0
